app_name,score,review_text,label,clean_review,text_len
kbbank,5,간편하게 정기예금 가입 가능해서 좋았습니다 이제는 저축상품도 앱으로 하게되네요,0,간편하게 정기예금 가입 가능해서 좋았습니다 이제는 저축상품도 앱으로 하게되네요,43
kbbank,5,빠르고 간편해요,0,빠르고 간편해요,8
toss,2,운세 이상해요. 아무일도 없는데 있다해요. 좋은 일 있다고 하면 없는데.,2,운세 이상해요. 아무일도 없는데 있다해요. 좋은 일 있다고 하면 없는데.,40
kbbank,5,매우 만족합니다.,0,매우 만족합니다.,9
kbbank,5,친절하십니다,0,친절하십니다,6
toss,4,토스 요즘 잘 사용하고 있는데 점점 짜증나네요. 접속이 잘 안되어 비밀번호도 몇번씩 누르게 하고 게임할때도 요금도 잘 안올라가고~,2,토스 요즘 잘 사용하고 있는데 점점 짜증나네요. 접속이 잘 안되어 비밀번호도 몇번씩 누르게 하고 게임할때도 요금도 잘 안올라가고~,72
kakaopay,5,잘쓰고 있습니다 1년 그래프 말고 5년 그래프도 추가되었으면 합니다,0,잘쓰고 있습니다 1년 그래프 말고 5년 그래프도 추가되었으면 합니다,37
toss,1,미끼성 광고와 돈에 미침,3,미끼성 광고와 돈에 미침,13
toss,1,"제발 토스증권아 일좀해라.. 진짜 토스증권 만큼 좋은 주식 어플이 없어서 계속 쓰고있는데 문제는 커뮤니티입니다. 이거만 제대로 해결하면 토스는 진짜 완벽합니다. 커뮤니티는 서로 정보교류하는게 아니라 타인의 고통을 좋아하는 조롱충들의 천하입니다. 지수가 떨어지면 그동안 숨었던 정신병장, 도라이, 정치병자들이 물려와서 온갖 사람 긁게 ""ㅋㅋㅋㅋㅋ 잘가라,"" 삼전 너희들 납치된거야 엌ㅋㅋㅋ, 고점에 물린흑우 읍제?""식으로 조롱하는 놈들만 붐비고, 신고해도 소용없습니다. 주식 상위1퍼 투자 고수들의 주식 분석글은 배아파서 악의적으로 신고해서 영정먹이고, 막상 조롱하는 새끼들은 아무런 처벌 안줍니다. 진짜 주식 떨어질때 마다 커뮤에서 이런 조롱 벌레들 봐야되서 진짜 스트레스 받고 짜증납니다. 왜이렇게 나쁜사람들이 많은지 의아해지고, 아무튼 제발 이제 주주아니면 네이버 종토방처럼 커뮤에 댓글달지 못하게 해주세요. 그러면 커뮤 분위기가 90퍼이상 깨끗해집니다.",2,"제발 토스증권아 일좀해라.. 진짜 토스증권 만큼 좋은 주식 어플이 없어서 계속 쓰고있는데 문제는 커뮤니티입니다. 이거만 제대로 해결하면 토스는 진짜 완벽합니다. 커뮤니티는 서로 정보교류하는게 아니라 타인의 고통을 좋아하는 조롱충들의 천하입니다. 지수가 떨어지면 그동안 숨었던 정신병장, 도라이, 정치병자들이 물려와서 온갖 사람 긁게 ㅋㅋㅋㅋㅋ 잘가라, 삼전 너희들 납치된거야 엌ㅋㅋㅋ, 고점에 물린흑우 읍제? 식으로 조롱하는 놈들만 붐비고, 신고해도 소용없습니다. 주식 상위1퍼 투자 고수들의 주식 분석글은 배아파서 악의적으로 신고해서 영정먹이고, 막상 조롱하는 새끼들은 아무런 처벌 안줍니다. 진짜 주식 떨어질때 마다 커뮤에서 이런 조롱 벌레들 봐야되서 진짜 스트레스 받고 짜증납니다. 왜이렇게 나쁜사람들이 많은지 의아해지고, 아무튼 제발 이제 주주아니면 네이버 종토방처럼 커뮤에 댓글달지 못하게 해주세요. 그러면 커뮤 분위기가 90퍼이상 깨끗해집니다.",478
toss,1,환급알림좀 그만보내세요 알림 선택끄기해도 계속 쳐와서 전체알림 껐습니다,2,환급알림좀 그만보내세요 알림 선택끄기해도 계속 쳐와서 전체알림 껐습니다,39
kbbank,5,모바일 이체한도가 높아서 좋아요,0,모바일 이체한도가 높아서 좋아요,17
toss,1,토스 하다가 광고를 볼때 징그러운 게임광고가 자꾸 등장해요 여자가 옷을 벗으면 등에 털이 많이나있거나 벌레가 기어다니는등 막 혐오스러운 게임광고 때문에 징그럽고 보기 싫어요 제발 이 징그러운 게임 광고 등장안하게 해주세요,2,토스 하다가 광고를 볼때 징그러운 게임광고가 자꾸 등장해요 여자가 옷을 벗으면 등에 털이 많이나있거나 벌레가 기어다니는등 막 혐오스러운 게임광고 때문에 징그럽고 보기 싫어요 제발 이 징그러운 게임 광고 등장안하게 해주세요,123
toss,5,젛아여,0,젛아여,3
kbbank,5,언제나 감사합니다~♡!!,0,언제나 감사합니다~ !!,13
kakaopay,1,다루기 복잡하고 불편함. 이거 보기 쉽다고 한 사람들은 얼마나 구린 것만 사용한거지?,2,다루기 복잡하고 불편함. 이거 보기 쉽다고 한 사람들은 얼마나 구린 것만 사용한거지?,47
kakaopay,1,업데이트 탓에 안드로이드8 OS에선 작동하지 않음,1,업데이트 탓에 안드로이드8 OS에선 작동하지 않음,27
kakaopay,3,요즘 오류가 만이 나고 검색하거나 클릭하면 자꾸 먹통이 되고 언넘어갑니다 최근 2주사이 저 심해졌어요 제발 게선좀하세요 페이를 쓸수가 없자나요ㅜㅜ 짜증나네요,2,요즘 오류가 만이 나고 검색하거나 클릭하면 자꾸 먹통이 되고 언넘어갑니다 최근 2주사이 저 심해졌어요 제발 게선좀하세요 페이를 쓸수가 없자나요ㅜㅜ 짜증나네요,87
kakaopay,4,"주소변경 시 상세주소 입력이 안 되는데요? 입력하면 글자든 숫자든 떠야 하는데 아무것도 안 떠요,",1,"주소변경 시 상세주소 입력이 안 되는데요? 입력하면 글자든 숫자든 떠야 하는데 아무것도 안 떠요,",54
kakaopay,1,접속 왜안되는거에여? 계속 노란화면에 버퍼링만 뜨고 접속 안되여,2,접속 왜안되는거에여? 계속 노란화면에 버퍼링만 뜨고 접속 안되여,35
kbbank,5,여러개의 금융앱중에서 가장편리한것같아요,0,여러개의 금융앱중에서 가장편리한것같아요,21
kakaopay,2,너무 잡다한 광고가 많고 무거워서 못쓰겠어요 외부 광고만 사람 짜증나게 할 수 있는 게 아니에요 여기저기서 앱 내부 서비스 관련 광고가 너무 많이 튀어나와요ㅠㅠ 렉이 걸리는 바람에 페이에 만원만 충전하려고 했는데 10만원 충전됐어요ㅠㅠ도로 송금하는 수수료가 무료라서 망정이지 아니었으면......,2,너무 잡다한 광고가 많고 무거워서 못쓰겠어요 외부 광고만 사람 짜증나게 할 수 있는 게 아니에요 여기저기서 앱 내부 서비스 관련 광고가 너무 많이 튀어나와요ㅠㅠ 렉이 걸리는 바람에 페이에 만원만 충전하려고 했는데 10만원 충전됐어요ㅠㅠ도로 송금하는 수수료가 무료라서 망정이지 아니었으면..,161
kbbank,4,이자가 낮지만.,1,이자가 낮지만.,8
toss,1,종종 터지나 스크롤 동작이 아예 안되는데 앱 관리가 안되거나 테스트를 제대로 안하시나요? 기본적인 사항이라고 생각드는데 제대로 확인 좀 해주세요.,2,종종 터지나 스크롤 동작이 아예 안되는데 앱 관리가 안되거나 테스트를 제대로 안하시나요? 기본적인 사항이라고 생각드는데 제대로 확인 좀 해주세요.,81
toss,4,주식 가격 알림 기능에서 설정단위를 달러로도 가능하게 해주세요... 주식거래는 토스증권에서 하는데 가격 알림 기능은 타 증권앱을 사용하는 상황입니다...,2,주식 가격 알림 기능에서 설정단위를 달러로도 가능하게 해주세요.. 주식거래는 토스증권에서 하는데 가격 알림 기능은 타 증권앱을 사용하는 상황입니다..,83
kbbank,1,접속 또안돼요 아진짜 미치겠네,3,접속 또안돼요 아진짜 미치겠네,16
kakaopay,1,복잡해죽겠네 사고팔기좀 쉽게 개선좀 해요 메뉴 찾다가 시간 다 보내네 두번다시 투자하는데 안씀,3,복잡해죽겠네 사고팔기좀 쉽게 개선좀 해요 메뉴 찾다가 시간 다 보내네 두번다시 투자하는데 안씀,52
kakaopay,1,체결강도 확인좀 가능하게 추가좀 해 주세요,1,체결강도 확인좀 가능하게 추가좀 해 주세요,23
toss,2,doesn't work send to payid,1,doesn t work send to payid,26
toss,1,확인절차도 같은거 계속 반복해야되고 막상 하면 오류발생 오류발생만 반복 하는건 많은데 할줄아는건 없는 어플,2,확인절차도 같은거 계속 반복해야되고 막상 하면 오류발생 오류발생만 반복 하는건 많은데 할줄아는건 없는 어플,59
toss,4,"토스 수수료 없는 점이 좋아요 고객선터에 전화하기는 귀찮아서 여기에 남겨요 제가 토스 내에서 한국투자증권 계좌에서 토스 증권 계좌로 송금하는 게 잘 됐는데 갑자기 송금 실패로 뜨면서 ""선택한 계좌에서 출금할 수 없어요. 은행에서 계좌 상태를 확인해주세요.""라고 뜨는데 해결 방법은 없을까요?",1,토스 수수료 없는 점이 좋아요 고객선터에 전화하기는 귀찮아서 여기에 남겨요 제가 토스 내에서 한국투자증권 계좌에서 토스 증권 계좌로 송금하는 게 잘 됐는데 갑자기 송금 실패로 뜨면서 선택한 계좌에서 출금할 수 없어요. 은행에서 계좌 상태를 확인해주세요. 라고 뜨는데 해결 방법은 없을까요?,161
kakaopay,3,예수금을 어디서 확인되나요 일주일을 찾아도 찾을수가 없네요,1,예수금을 어디서 확인되나요 일주일을 찾아도 찾을수가 없네요,32
toss,1,상담원 연결 72시간 ㅋㅋ,2,상담원 연결 72시간 ㅋㅋ,14
kakaopay,1,증권앱이 나만 렉걸려?ㅡㅡ이게말이되?ㅡㅡ,2,증권앱이 나만 렉걸려?ㅡㅡ이게말이되?ㅡㅡ,22
toss,1,어플 관리 좀 똑바로 하세요 갈수록 렉걸리고 무슨 업데이트 할 때 마다 더 불편해지고 느려지고 광고는 알람 꺼놓으면 또 다른 광고 새로 만들어서 짜증나게 뜨고 만보기나 20원 받는 이벤트나 꼴랑 몇원 주면서 광고 봤는데도 두세번씩 씹히면 진짜 앱삭제 마려워요 ㅋㅋ 토스 켠 친구도 알람 뜨자마자 1초만에 바로 들어가도 막상 안 뜨고 그럴거면 귀찮게 알람은 왜 보내는건지..,3,어플 관리 좀 똑바로 하세요 갈수록 렉걸리고 무슨 업데이트 할 때 마다 더 불편해지고 느려지고 광고는 알람 꺼놓으면 또 다른 광고 새로 만들어서 짜증나게 뜨고 만보기나 20원 받는 이벤트나 꼴랑 몇원 주면서 광고 봤는데도 두세번씩 씹히면 진짜 앱삭제 마려워요 ㅋㅋ 토스 켠 친구도 알람 뜨자마자 1초만에 바로 들어가도 막상 안 뜨고 그럴거면 귀찮게 알람은 왜 보내는건지..,208
kbbank,5,고객을 배려하는 정성이 느껴졌습니다. 고맙습니다.,0,고객을 배려하는 정성이 느껴졌습니다. 고맙습니다.,27
toss,2,업데이트하고 개장직후5분동안계속 버벅댐. 취소도 됐다안됐다! 업데이트하면 망가지는게 일상이네ㅡㅡ,2,업데이트하고 개장직후5분동안계속 버벅댐. 취소도 됐다안됐다! 업데이트하면 망가지는게 일상이네ㅡㅡ,53
kakaopay,1,개인정보 중국에 팔아 넘기는 이적기업 앱!,1,개인정보 중국에 팔아 넘기는 이적기업 앱!,23
toss,3,갑자기 토스증권 보유주식 자세히보기 현황창 글씨가 너무 커졌어요. 온 동네에 제 주식 상황 광고하는 거 같이서 공공장소에서 하기 쪽팔려요. 다른 화면은 다 그대론데 여기만 왜 이렇게됐죠?,2,갑자기 토스증권 보유주식 자세히보기 현황창 글씨가 너무 커졌어요. 온 동네에 제 주식 상황 광고하는 거 같이서 공공장소에서 하기 쪽팔려요. 다른 화면은 다 그대론데 여기만 왜 이렇게됐죠?,104
toss,2,무슨 만보기 복권하나 받고 긁기 힘들다 꼴랑 10~20원 주면서 영상봐야 복권긁기되고 영상 누루면 5~6번 해도 계속 먹통 수준 아 욕이 절로 나옴 왜만든거임? 너무 앱들이 안되서 삭제했다가 다시들어가면 포인트받았던것들 다 사라져서 다시 첨부터 리셋 이런 🐕 같은 경우가 다있네,2,무슨 만보기 복권하나 받고 긁기 힘들다 꼴랑 10~20원 주면서 영상봐야 복권긁기되고 영상 누루면 5~6번 해도 계속 먹통 수준 아 욕이 절로 나옴 왜만든거임? 너무 앱들이 안되서 삭제했다가 다시들어가면 포인트받았던것들 다 사라져서 다시 첨부터 리셋 이런 같은 경우가 다있네,153
toss,1,잘쓰다 갑자기 초기화된냥 계좌인증 쳐해라하노,2,잘쓰다 갑자기 초기화된냥 계좌인증 쳐해라하노,24
toss,2,앱 안정화 좀 하세요 갈수록 쓸데없는 기능만 생겨서 무거워지기만 하고 최적화를 안하네 여기는,2,앱 안정화 좀 하세요 갈수록 쓸데없는 기능만 생겨서 무거워지기만 하고 최적화를 안하네 여기는,51
toss,2,토스가 열리지 않고 흰 화면만 뜨네요,1,토스가 열리지 않고 흰 화면만 뜨네요,20
kakaopay,1,정기결제 해지해도 지멋대로 다시 동의하네요,1,정기결제 해지해도 지멋대로 다시 동의하네요,23
kakaopay,4,카카오페이증권 어플 좋아요! 정말 잘 쓰고 있습니다. 매도 매수 주문하기 쉽고 어플도 한눈에 보기 좋아 평소에 잘 쓰고 있습니다. 커뮤니티도 보면서 잘 활용하는 앱이고 사용자들이 쉽게 접근할수 있게 만들어주셔서 감사합니다. 1~2년 정도 ISA계좌에 안 넣고 싶은 계좌를 안 보이게 단기투자용 장기용(1~2년) 계좌가 따로 구분되었으면 좋겠어요. 안 보게 하기 위해 다른 회사걸 쓰게 되네요 카카오증권을 더 원활히 이용하고 싶어 건의 드려요~,0,카카오페이증권 어플 좋아요! 정말 잘 쓰고 있습니다. 매도 매수 주문하기 쉽고 어플도 한눈에 보기 좋아 평소에 잘 쓰고 있습니다. 커뮤니티도 보면서 잘 활용하는 앱이고 사용자들이 쉽게 접근할수 있게 만들어주셔서 감사합니다. 1~2년 정도 ISA계좌에 안 넣고 싶은 계좌를 안 보이게 단기투자용 장기용 1~2년 계좌가 따로 구분되었으면 좋겠어요. 안 보게 하기 위해 다른 회사걸 쓰게 되네요 카카오증권을 더 원활히 이용하고 싶어 건의 드려요~,246
kbbank,5,너무 좋아요ㅎ,0,너무 좋아요ㅎ,7
kbbank,5,간단한 방법으로 할수가 있어좋다,0,간단한 방법으로 할수가 있어좋다,17
kbbank,5,good enough,0,good enough,11
kbbank,5,간편해요,0,간편해요,4
toss,5,"토스 앱, 너무 만족스러워요! 게다가 최근에는 걸을때마다 포인트가 쌓이는 기능이 추가되었는데 너무 좋습니다! 다만, 포인트를 사용하는 방법을 잘 몰라서 알려주시면 감사하겠습니다!",0,"토스 앱, 너무 만족스러워요! 게다가 최근에는 걸을때마다 포인트가 쌓이는 기능이 추가되었는데 너무 좋습니다! 다만, 포인트를 사용하는 방법을 잘 몰라서 알려주시면 감사하겠습니다!",99
kbbank,5,편하고 좋아요,0,편하고 좋아요,7
toss,1,자산에서 타증권사 주식현황이 업뎃 안된지 며칠째 타 증권사 앱이 있지만 토스에서 내 전체 자산이 틀리게 보이니 짜증남 그것도 메인페이지 최상단 ㅋ 말 되나?,2,자산에서 타증권사 주식현황이 업뎃 안된지 며칠째 타 증권사 앱이 있지만 토스에서 내 전체 자산이 틀리게 보이니 짜증남 그것도 메인페이지 최상단 ㅋ 말 되나?,87
toss,2,새로고침을 해도 잔액이 제대로 표시되지 않아요. 결제를 하면 사용한 금액만큼 차감돼서 떠야 하는데 새로고침을 하거나 앱을 껐다 켜도 그대로입니다. 처음엔 그냥 넘겼는데 계속 반복되니까 점점 불편하네요.,2,새로고침을 해도 잔액이 제대로 표시되지 않아요. 결제를 하면 사용한 금액만큼 차감돼서 떠야 하는데 새로고침을 하거나 앱을 껐다 켜도 그대로입니다. 처음엔 그냥 넘겼는데 계속 반복되니까 점점 불편하네요.,112
toss,5,토스 만큼 좋은 앱이 없다고 생각합니다. 늘 애용하고 늘 함께 있습니다!,0,토스 만큼 좋은 앱이 없다고 생각합니다. 늘 애용하고 늘 함께 있습니다!,40
kakaopay,1,"증권화면은 왜 자꾸만 바꾸는건지요 적응할만하면 바꾸고 또적응할만하면 바꾸고 이제떠날때가 됐나봅니다,",3,"증권화면은 왜 자꾸만 바꾸는건지요 적응할만하면 바꾸고 또적응할만하면 바꾸고 이제떠날때가 됐나봅니다,",55
kakaopay,5,아니 왜 로딩이 안됨?,2,아니 왜 로딩이 안됨?,12
kbbank,5,베리굿입니다,0,베리굿입니다,6
kbbank,5,어플 렉도 없고 사용하기 너무 편해요,0,어플 렉도 없고 사용하기 너무 편해요,20
kakaopay,1,두번다시 안쓴다 가면갈수록 퇴보하는앱,3,두번다시 안쓴다 가면갈수록 퇴보하는앱,20
kbbank,5,90프로 만족,0,90프로 만족,7
kakaopay,1,"페이 카드 분실로 재발급을 신청했는데 신분증 대비 외형 변화(머리 스타일)로 얼굴 인식이 반복적으로 인증이 안되고 시도 횟수까지 차감되는 구조는 사용자 입장에서 매우 불합리하게 느껴지며, 단순 재발급임에도 과도한 인증 절차가 요구할필요가? 됐어 안해~ 접어",2,"페이 카드 분실로 재발급을 신청했는데 신분증 대비 외형 변화 머리 스타일 로 얼굴 인식이 반복적으로 인증이 안되고 시도 횟수까지 차감되는 구조는 사용자 입장에서 매우 불합리하게 느껴지며, 단순 재발급임에도 과도한 인증 절차가 요구할필요가? 됐어 안해~ 접어",143
kbbank,5,아주 쉽게 잘 되어있네요,0,아주 쉽게 잘 되어있네요,13
kbbank,5,편리하고 빠르고 정확함,0,편리하고 빠르고 정확함,12
toss,3,"최신으로 업데이트했는데 토스증권 글씨체 굵기가 너무 진해졌는데 이거 다시 예전처럼 얇게 변경할수있는건가요? 뭔 누가 업데이트 저걸 굵게했는지 몰라도 무식하게 굵어졌는데, 바꿀수있는지 궁금합니다.",1,"최신으로 업데이트했는데 토스증권 글씨체 굵기가 너무 진해졌는데 이거 다시 예전처럼 얇게 변경할수있는건가요? 뭔 누가 업데이트 저걸 굵게했는지 몰라도 무식하게 굵어졌는데, 바꿀수있는지 궁금합니다.",108
kbbank,5,타 은행보다 어플이 이용하기 쉽게만들어짐,0,타 은행보다 어플이 이용하기 쉽게만들어짐,22
kakaopay,1,또업그레이하고 참나 웃기네 진짜 가만히 좀있길 추가기능은 안에서 알아서 만들길 무슨대단한일이라고 업그레이드 하노 가만히 좀 있어라 업그레이드 말만들어도 짜증나니깐 앱안에서 해결 해라 내가공부만 잘했어도 자주 업그레이드 안하겠다참 웃기네 돈장사는 어쩔수없는 모양이다,2,또업그레이하고 참나 웃기네 진짜 가만히 좀있길 추가기능은 안에서 알아서 만들길 무슨대단한일이라고 업그레이드 하노 가만히 좀 있어라 업그레이드 말만들어도 짜증나니깐 앱안에서 해결 해라 내가공부만 잘했어도 자주 업그레이드 안하겠다참 웃기네 돈장사는 어쩔수없는 모양이다,147
kakaopay,5,이번에 업뎃 이후에 증권 보유도 하고있지도 않은 종목에 판매버튼이 있어서 완전 이상함 빠른수정 부탁,2,이번에 업뎃 이후에 증권 보유도 하고있지도 않은 종목에 판매버튼이 있어서 완전 이상함 빠른수정 부탁,55
toss,1,에효,1,에효,2
toss,1,요즘 앱이 많이 느려요. 데이터 조회도 느리고 앱도 버벅이고요,2,요즘 앱이 많이 느려요. 데이터 조회도 느리고 앱도 버벅이고요,34
toss,5,"엄청 좋습니다. 각종 이벤트도 하고 어떤 이벤트가 끝나면 다른 이벤트를 하는, 이벤트 바톤 터치를 지금까지 하고 있고요, 돈에 대한 상식도 알려주는 것이랑 악성 앱 탐지기능도 같이 있어서, 어떤 은행 앱 쓸까, 라고 고민하시면 토스 추천드립니다.",0,"엄청 좋습니다. 각종 이벤트도 하고 어떤 이벤트가 끝나면 다른 이벤트를 하는, 이벤트 바톤 터치를 지금까지 하고 있고요, 돈에 대한 상식도 알려주는 것이랑 악성 앱 탐지기능도 같이 있어서, 어떤 은행 앱 쓸까, 라고 고민하시면 토스 추천드립니다.",137
toss,3,이거 스크롤은 물론 터치 자체가 안먹히는 일이 자주있는데 개선좀 하시지요,2,이거 스크롤은 물론 터치 자체가 안먹히는 일이 자주있는데 개선좀 하시지요,40
toss,5,토스 잘썼는데요.. 만보기에서까지 주식계좌강요 좀 하지마세요 복권인양 긁게하고 다음 페이즈로 안되는거 진심 열받습니다 끄고 다시 만보기 누르고 한개 긁을때마다 그래야되고. 페이스페이 주식계좌 할 사람은 합니다 그만 좀 하세요,2,토스 잘썼는데요.. 만보기에서까지 주식계좌강요 좀 하지마세요 복권인양 긁게하고 다음 페이즈로 안되는거 진심 열받습니다 끄고 다시 만보기 누르고 한개 긁을때마다 그래야되고. 페이스페이 주식계좌 할 사람은 합니다 그만 좀 하세요,125
kakaopay,1,최악입니다 이번 ui왜 바꿨어요???? 호가 보유 메뉴 왜 위로 올렸어요?? 버튼하고 떨어져있어서 더 불편하고 이동하기 힘들어요 그 전엔 하단영역에서만 움직이니까 편했는데 진짜 주식 안해본사람이 기획하나요???? 최악이예요 토스따라하고싶어서 그러면 더 좋게하던가 쓰레기앱같아요,2,최악입니다 이번 ui왜 바꿨어요?? 호가 보유 메뉴 왜 위로 올렸어요?? 버튼하고 떨어져있어서 더 불편하고 이동하기 힘들어요 그 전엔 하단영역에서만 움직이니까 편했는데 진짜 주식 안해본사람이 기획하나요?? 최악이예요 토스따라하고싶어서 그러면 더 좋게하던가 쓰레기앱같아요,150
kakaopay,5,아주 유용하게 만났습니다. 굿 👍,0,아주 유용하게 만났습니다. 굿,16
toss,3,"아니, 가끔 운세나 포인트 돌려받기 누르기가 왜 안 됨?",2,"아니, 가끔 운세나 포인트 돌려받기 누르기가 왜 안 됨?",31
toss,1,옛날에는 뭐 많이 주고 이벤트도 많았는데 요즘은 덜하고 주식도 무슨 빌려주기 이상한 거나 만들고 아주 정떨어지는데,2,옛날에는 뭐 많이 주고 이벤트도 많았는데 요즘은 덜하고 주식도 무슨 빌려주기 이상한 거나 만들고 아주 정떨어지는데,63
kakaopay,1,기껏 광고 보게 해놓고 3p??? 보너스라고 해놓고 또 광고봤는데 2p? 왜 1p로 주지? 게다가 광고는 성인몰 광고 성인게임 광고 분명히 아이들도 이 앱을 쓸텐데? 광고는 또 스킵 안되게 해놓고 강제로 플레이스토어 2번 보게 만들고 이러니 다른 페이한테 잡아 먹히고 있지 곧 손절할 거 같습니다,2,기껏 광고 보게 해놓고 3p?? 보너스라고 해놓고 또 광고봤는데 2p? 왜 1p로 주지? 게다가 광고는 성인몰 광고 성인게임 광고 분명히 아이들도 이 앱을 쓸텐데? 광고는 또 스킵 안되게 해놓고 강제로 플레이스토어 2번 보게 만들고 이러니 다른 페이한테 잡아 먹히고 있지 곧 손절할 거 같습니다,164
kbbank,5,편리한가입,0,편리한가입,5
toss,5,은행의 번거로움에서 해방된 기분입니다,0,은행의 번거로움에서 해방된 기분입니다,20
kakaopay,1,앱이 안열리는데 업데이트도없고 왜이러나요?,2,앱이 안열리는데 업데이트도없고 왜이러나요?,23
toss,2,3년째 쓰고있는데 몇일전부터 오류인지 지속적인 미션 페이지가 이상한 형태로 나옴 활성화가 잘 안되어 있음 ! ! ! ! 긴급점검 하시오,2,3년째 쓰고있는데 몇일전부터 오류인지 지속적인 미션 페이지가 이상한 형태로 나옴 활성화가 잘 안되어 있음 ! ! ! ! 긴급점검 하시오,75
toss,1,잔액반영이 너무 느림,2,잔액반영이 너무 느림,11
kakaopay,2,도대체 주식 주문창에 체결강도랑 호가 비율 왜없엔거임? 갈아타야하나 제정신아닌듯,2,도대체 주식 주문창에 체결강도랑 호가 비율 왜없엔거임? 갈아타야하나 제정신아닌듯,44
kakaopay,3,"카카오페이>>매일모으기>>글로벌 멀티액션 게임 참여하실 분들만 참고해주세요. 리워드 회사 ㅂㅈㅂ에 미리 당하지 마시라고 알려드립니다. 게임 레벨달성 리워드 미션이 있는데 10, 20, 30, 40까지는 정상 지급됐는데 동일 조건으로 달성한 레벨 50은 기술적 오류라며 지급 거절됨.(광고차단 x, 오프라인 x, vpn x인데도 불구) 고객센터 문의했지만 구체적인 설명 없이 동일 답변만 반복됨. 이용하실 분들은 참고하시길 바랍니다.",2,"카카오페이 매일모으기 글로벌 멀티액션 게임 참여하실 분들만 참고해주세요. 리워드 회사 ㅂㅈㅂ에 미리 당하지 마시라고 알려드립니다. 게임 레벨달성 리워드 미션이 있는데 10, 20, 30, 40까지는 정상 지급됐는데 동일 조건으로 달성한 레벨 50은 기술적 오류라며 지급 거절됨. 광고차단 x, 오프라인 x, vpn x인데도 불구 고객센터 문의했지만 구체적인 설명 없이 동일 답변만 반복됨. 이용하실 분들은 참고하시길 바랍니다.",238
kakaopay,1,업뎃후 오픈되지않음.ㅠㅠ,2,업뎃후 오픈되지않음.ㅠㅠ,13
toss,1,하단에 100원 어쩌고 말풍선 그만 좀 뜨게 해주세요. 닫아도 계속 뜨는데 진짜 개빡칩니다.,2,하단에 100원 어쩌고 말풍선 그만 좀 뜨게 해주세요. 닫아도 계속 뜨는데 진짜 개빡칩니다.,51
toss,1,토스 증권이 요즘따라 안들어가져요..,2,토스 증권이 요즘따라 안들어가져요..,20
kbbank,4,사용이 편리해요,0,사용이 편리해요,8
toss,2,토스뱅크 광고 그만 좀 해라. +알림말고 인앱광고...😑,2,토스뱅크 광고 그만 좀 해라. 알림말고 인앱광고..,28
toss,4,재밌어요,0,재밌어요,4
kbbank,5,캐나다에서 1달전 갱신시 한국전화로 안전코드 받으라해 포기했는데 이번엔 그런 절차가 없어져 갱신했어요! 대단히 감사합니다~!!!,0,캐나다에서 1달전 갱신시 한국전화로 안전코드 받으라해 포기했는데 이번엔 그런 절차가 없어져 갱신했어요! 대단히 감사합니다~!!,70
kakaopay,1,카카오페이가 열리지 않아요,2,카카오페이가 열리지 않아요,14
kbbank,1,인증서 안면인식 실패자꾸떠서 인증서 안만들어져서 들어가지를 못함 ㅡㅡ,2,인증서 안면인식 실패자꾸떠서 인증서 안만들어져서 들어가지를 못함 ㅡㅡ,38
kbbank,5,편리하고 좋습니다.,0,편리하고 좋습니다.,10
toss,1,일않하나요??허군한날 렉생기고 이게머하는건가요??,2,일않하나요??허군한날 렉생기고 이게머하는건가요??,27
kakaopay,4,잘쓰고있는데 주식탭 둥근 그래프로 어떤 종목 몇개있는지도 만들어주시면 안되나요? 도미노가 너무 느려서 건너왔는데 뭐가 얼마나 비중이 있는지 못보니 어렵네요ㅜㅜ,0,잘쓰고있는데 주식탭 둥근 그래프로 어떤 종목 몇개있는지도 만들어주시면 안되나요? 도미노가 너무 느려서 건너왔는데 뭐가 얼마나 비중이 있는지 못보니 어렵네요ㅜㅜ,88
toss,1,와 아니 진짜 개어이없네 아니 무슨 모바일 티머니라면서 3만원 충전해놓았는데 인식도 안되고 뭡니까 ㅋㅋ 아니 고객센터에 문의를 넣어도 통화가 많다 하 무슨 토스는 고객을 개로 보는겁니까? 토스 2년동안 애용했는데 딴 앱으로 갈아탈랍니다,3,와 아니 진짜 개어이없네 아니 무슨 모바일 티머니라면서 3만원 충전해놓았는데 인식도 안되고 뭡니까 ㅋㅋ 아니 고객센터에 문의를 넣어도 통화가 많다 하 무슨 토스는 고객을 개로 보는겁니까? 토스 2년동안 애용했는데 딴 앱으로 갈아탈랍니다,131
kbbank,5,굳굳,0,굳굳,2
toss,1,필요성 없음.,1,필요성 없음.,7
toss,1,고양이키우기 광고봐서 얻는 것들 다 에러납니다 요즘 계속 그러네요,2,고양이키우기 광고봐서 얻는 것들 다 에러납니다 요즘 계속 그러네요,36
