app_name,score,review_text,label,clean_review,text_len
kakaopay,1,내 개인 정보는 장난감입니까?,2,내 개인 정보는 장난감입니까?,16
toss,4,전에는 5천 포인트를 모으면 바로 뺄 수 있었는데 이제는 10% 떼서 주네요 갠적으로 많이 아쉬운 조치,1,전에는 5천 포인트를 모으면 바로 뺄 수 있었는데 이제는 10% 떼서 주네요 갠적으로 많이 아쉬운 조치,57
kbbank,5,스타트.......^^ 다시한번,0,스타트.. 다시한번,10
kakaopay,1,포인트 모으기가 안됨,1,포인트 모으기가 안됨,11
kakaopay,4,카카오페이증권 어플 좋아요! 정말 잘 쓰고 있습니다. 매도 매수 주문하기 쉽고 어플도 한눈에 보기 좋아 평소에 잘 쓰고 있습니다. 커뮤니티도 보면서 잘 활용하는 앱이고 사용자들이 쉽게 접근할수 있게 만들어주셔서 감사합니다. 1~2년 정도 ISA계좌에 안 넣고 싶은 계좌를 안 보이게 단기투자용 장기용(1~2년) 계좌가 따로 구분되었으면 좋겠어요. 안 보게 하기 위해 다른 회사걸 쓰게 되네요 카카오증권을 더 원활히 이용하고 싶어 건의 드려요~,0,카카오페이증권 어플 좋아요! 정말 잘 쓰고 있습니다. 매도 매수 주문하기 쉽고 어플도 한눈에 보기 좋아 평소에 잘 쓰고 있습니다. 커뮤니티도 보면서 잘 활용하는 앱이고 사용자들이 쉽게 접근할수 있게 만들어주셔서 감사합니다. 1~2년 정도 ISA계좌에 안 넣고 싶은 계좌를 안 보이게 단기투자용 장기용 1~2년 계좌가 따로 구분되었으면 좋겠어요. 안 보게 하기 위해 다른 회사걸 쓰게 되네요 카카오증권을 더 원활히 이용하고 싶어 건의 드려요~,246
kakaopay,1,두번다시 안쓴다 가면갈수록 퇴보하는앱,2,두번다시 안쓴다 가면갈수록 퇴보하는앱,20
toss,1,광고가 너무 많아지고 무거워졌어요. 처음엔 참 좋았는데 요새 점점 갈아타고 싶은 마음,2,광고가 너무 많아지고 무거워졌어요. 처음엔 참 좋았는데 요새 점점 갈아타고 싶은 마음,47
toss,5,해외주식 배당에 속도를 내주세요. 왜 점점 느려지나요??,1,해외주식 배당에 속도를 내주세요. 왜 점점 느려지나요??,31
toss,1,종종 터지나 스크롤 동작이 아예 안되는데 앱 관리가 안되거나 테스트를 제대로 안하시나요? 기본적인 사항이라고 생각드는데 제대로 확인 좀 해주세요.,2,종종 터지나 스크롤 동작이 아예 안되는데 앱 관리가 안되거나 테스트를 제대로 안하시나요? 기본적인 사항이라고 생각드는데 제대로 확인 좀 해주세요.,81
toss,5,가좌,0,가좌,2
kbbank,4,이자가 낮지만.,1,이자가 낮지만.,8
kakaopay,1,아니 카카오페이로 주식하는데 갑자기 연결 오류 30분동안 계속 뜨는데 뭐임? 이러면 못쓰지; 제일 중요한 사간에 차트가 안보이는데;,2,아니 카카오페이로 주식하는데 갑자기 연결 오류 30분동안 계속 뜨는데 뭐임? 이러면 못쓰지 제일 중요한 사간에 차트가 안보이는데,71
kakaopay,1,카카오페이 주식 ㅡ실현손익ㅡ볼 때 원화금액만이 아닌 달러금액도 표시해주세요,2,카카오페이 주식 ㅡ실현손익ㅡ볼 때 원화금액만이 아닌 달러금액도 표시해주세요,41
toss,1,광고가 너무 많아 무거워졌습니다. 처음에는 좋았지만 이제는 점점 더 바꾸고 싶은 마음이 듭니다.,2,광고가 너무 많아 무거워졌습니다. 처음에는 좋았지만 이제는 점점 더 바꾸고 싶은 마음이 듭니다.,53
toss,1,범죄자와 사기꾼의 아이들의 애용 은행. 사기꾼들에 대해 장사할 기업,2,범죄자와 사기꾼의 아이들의 애용 은행. 사기꾼들에 대해 장사할 기업,37
toss,3,"최신으로 업데이트했는데 토스증권 글씨체 굵기가 너무 진해졌는데 이거 다시 예전처럼 얇게 변경할수있는건가요? 뭔 누가 업데이트 저걸 굵게했는지 몰라도 무식하게 굵어졌는데, 바꿀수있는지 궁금합니다.",1,"최신으로 업데이트했는데 토스증권 글씨체 굵기가 너무 진해졌는데 이거 다시 예전처럼 얇게 변경할수있는건가요? 뭔 누가 업데이트 저걸 굵게했는지 몰라도 무식하게 굵어졌는데, 바꿀수있는지 궁금합니다.",108
kakaopay,2,업데이트하고 카카오 증권을 쓰는 것이 불편합니다. 주식을 1주일 구입하려고 입력하면 원래 평가가 나왔는데 지금은 구매 후 예상이 퍼센트로 떠오르고 있습니다. 평단가도 중요하지만 금액이 바로 보이지 않기 때문에 구입하는 것은 매우 불편합니다.,2,업데이트하고 카카오 증권을 쓰는 것이 불편합니다. 주식을 1주일 구입하려고 입력하면 원래 평가가 나왔는데 지금은 구매 후 예상이 퍼센트로 떠오르고 있습니다. 평단가도 중요하지만 금액이 바로 보이지 않기 때문에 구입하는 것은 매우 불편합니다.,134
toss,5,3초를 검토하십시오. 다시 만들어 봅시다.,1,3초를 검토하십시오. 다시 만들어 봅시다.,23
toss,2,이거 만보기 원래 기기 기존 센서로만되나요? 외부기기로 카운트되는건 안되네요...,1,이거 만보기 원래 기기 기존 센서로만되나요? 외부기기로 카운트되는건 안되네요..,44
kbbank,5,쓰기편해요 다만 종합금융이 한번에 안보여요,0,쓰기편해요 다만 종합금융이 한번에 안보여요,23
kbbank,5,너무편리해요,0,너무편리해요,6
kakaopay,1,업데이트 이후 음료가 되네요.,2,업데이트 이후 음료가 되네요.,16
kakaopay,1,빨리 정보유출된거 책임져라,1,빨리 정보유출된거 책임져라,14
toss,1,업데이트안됨,2,업데이트안됨,6
toss,1,"광고가 점점 길어지고, 더 이상 앱테크로서 메리트가 없어졌습니다. 로또를 5년째 했는데 제일 좋은건 8등밖에 안됐다는거.. 근데 그것도 별 의미 없고 로또하자는 광고를 볼 때마다 뭘 설치하라는 창이 계속 뜨는데, 적립되는 적은 포인트가 아깝네요.",2,"광고가 점점 길어지고, 더 이상 앱테크로서 메리트가 없어졌습니다. 로또를 5년째 했는데 제일 좋은건 8등밖에 안됐다는거.. 근데 그것도 별 의미 없고 로또하자는 광고를 볼 때마다 뭘 설치하라는 창이 계속 뜨는데, 적립되는 적은 포인트가 아깝네요.",137
kbbank,1,복잡한듰했지만신뢰가생겼읍니다고맙습니다,1,복잡한듰했지만신뢰가생겼읍니다고맙습니다,20
kakaopay,1,무능한 것으로 구현할 수 없다면 배포를 지연시킨 긴급 수정을 할지 모르는 개발 어업,2,무능한 것으로 구현할 수 없다면 배포를 지연시킨 긴급 수정을 할지 모르는 개발 어업,46
kbbank,1,맥도날드 키오스크 같아졌네요,1,맥도날드 키오스크 같아졌네요,15
kbbank,5,굳이 은행을 안가도 이것저것 할수 있어요,0,굳이 은행을 안가도 이것저것 할수 있어요,22
kakaopay,1,광고비는 받았을 텐데 리워드는 없는 레벨. 인터페이스도 그렇다. 기껏 잘못하면 로드하고 실패하고 리워드도 받을 수 없는 경우가 많다. 이것이 받는 수준인지 모르는 수준으로 주면서 실패하며 광고만 보고 받을 수 없다. 현타옴. 꽉. 지금 광고를 게재하지 마십시오. 결제 리워드도 사라지고 타사 페이로 가야 한다.,2,광고비는 받았을 텐데 리워드는 없는 레벨. 인터페이스도 그렇다. 기껏 잘못하면 로드하고 실패하고 리워드도 받을 수 없는 경우가 많다. 이것이 받는 수준인지 모르는 수준으로 주면서 실패하며 광고만 보고 받을 수 없다. 현타옴. 꽉. 지금 광고를 게재하지 마십시오. 결제 리워드도 사라지고 타사 페이로 가야 한다.,173
kbbank,5,Good,0,Good,4
kbbank,5,good,0,good,4
kakaopay,1,불편해서 못쓰겠다,2,불편해서 못쓰겠다,9
kakaopay,1,업데이트 이후 증권계좌 전환이 먹통이네요. 또한 UI 변경 이후 매수/매도 전환이 제대로 작동하지 않네요.,2,업데이트 이후 증권계좌 전환이 먹통이네요. 또한 UI 변경 이후 매수 매도 전환이 제대로 작동하지 않네요.,59
toss,1,필요성 없음.,1,필요성 없음.,7
toss,1,180만원일때 이자 70원씩 주더니만 190만 되니까 64로 줌 왜 돈 더 넣었는데 이자는 더 적게 주는거임???,1,180만원일때 이자 70원씩 주더니만 190만 되니까 64로 줌 왜 돈 더 넣었는데 이자는 더 적게 주는거임??,62
toss,1,"쓸데없는 업데드이므로 앱을 늦추지 마십시오. 지금까지 여전히 계좌 연동하여 보유금 관리하기 쉽게 쓰고 있었지만, 이쪽으로 계속 늦으면 그냥 가방으로 갈아 타세요.",2,"쓸데없는 업데드이므로 앱을 늦추지 마십시오. 지금까지 여전히 계좌 연동하여 보유금 관리하기 쉽게 쓰고 있었지만, 이쪽으로 계속 늦으면 그냥 가방으로 갈아 타세요.",90
kakaopay,5,잘쓰고 있습니다 1년 그래프 말고 5년 그래프도 추가되었으면 합니다,0,잘쓰고 있습니다 1년 그래프 말고 5년 그래프도 추가되었으면 합니다,37
kakaopay,1,걸음을 만보이상 걷는데요... 몆일전부터 걸음수 측정 아예 안돼요!!!!!!!!! 빨리 고쳐주세요 2026.03.04 오후7시 9분,2,걸음을 만보이상 걷는데요.. 몆일전부터 걸음수 측정 아예 안돼요!! 빨리 고쳐주세요 2026.03.04 오후7시 9분,65
kbbank,5,편리하게 이용하고 있어요~,0,편리하게 이용하고 있어요~,14
kbbank,5,직장인우대적금은 없어졌나요?,1,직장인우대적금은 없어졌나요?,15
kbbank,5,얼굴인식이 잘안돼,2,얼굴인식이 잘안돼,9
kakaopay,4,이제시작이라잘모름 발전이있겠지요ᆢ,1,이제시작이라잘모름 발전이있겠지요,17
toss,1,어떻게 은행앱이 이체가 요청이 많아서 안될수 있죠?은행 기본적인 기능도 못한다는건데~ 요청이 많더라도 처리할수 있어야되는게 맞지않을까요? 26년 5월12일 오전 10시30분부터 안됨,2,어떻게 은행앱이 이체가 요청이 많아서 안될수 있죠?은행 기본적인 기능도 못한다는건데~ 요청이 많더라도 처리할수 있어야되는게 맞지않을까요? 26년 5월12일 오전 10시30분부터 안됨,101
kakaopay,1,"카카오페이 탈퇴합니다, 정말이지 얼굴인식 몇일동안 시도 했는데도 인식안돼고 이게 뭡니까? 그래놓고 인증하라고 재촉하는 메세지만 오니 짜증나네요...인증이 제대로 작동돼야 사용하지 이건뭐...대체 고칠 생각은 있으신지 궁금합니다...아무튼 그동안 잘썼습니다",2,"카카오페이 탈퇴합니다, 정말이지 얼굴인식 몇일동안 시도 했는데도 인식안돼고 이게 뭡니까? 그래놓고 인증하라고 재촉하는 메세지만 오니 짜증나네요..인증이 제대로 작동돼야 사용하지 이건뭐..대체 고칠 생각은 있으신지 궁금합니다..아무튼 그동안 잘썼습니다",139
kakaopay,5,툭하면 잘되던거 하나씩 먹통...,2,툭하면 잘되던거 하나씩 먹통..,17
kakaopay,4,주식 그룹수랑 글자수좀 늘려주세요. 모자라요.,2,주식 그룹수랑 글자수좀 늘려주세요. 모자라요.,25
toss,3,워치에서 어플이 설치됬으면 좋겠어요. 만보기 핸드폰을 들고 다녀야 측정이 되서 불편하네요. 삼성헬스랑 걸음수가 다르게 나오는게 이상하네요.,2,워치에서 어플이 설치됬으면 좋겠어요. 만보기 핸드폰을 들고 다녀야 측정이 되서 불편하네요. 삼성헬스랑 걸음수가 다르게 나오는게 이상하네요.,77
kakaopay,1,왜 화면이 하나도 안 뜨는거죠? 연결상태 좋지 않다고 뜨고 됐다싶으면 화면에 하나도 안뜨고 블랙이네...화면에 뭐라도 떠야 할거 아니예요..하단 메뉴 터치도 안 되고 완전 먹통이네,2,왜 화면이 하나도 안 뜨는거죠? 연결상태 좋지 않다고 뜨고 됐다싶으면 화면에 하나도 안뜨고 블랙이네..화면에 뭐라도 떠야 할거 아니예요..하단 메뉴 터치도 안 되고 완전 먹통이네,99
toss,1,하려면 똑바로 하세요.포인트 준다고 미션 이것저것 해야주면서 외부 사이트 연결 시켜놓고 돌아오면 팅겨서 다시 로그인하게하고 외부가서 다시 복사하기하고 오면 또 팅겨있고 또 로그인하고 다시 복사기하고 몇번을 왔다갔다 시킵니까?,2,하려면 똑바로 하세요.포인트 준다고 미션 이것저것 해야주면서 외부 사이트 연결 시켜놓고 돌아오면 팅겨서 다시 로그인하게하고 외부가서 다시 복사하기하고 오면 또 팅겨있고 또 로그인하고 다시 복사기하고 몇번을 왔다갔다 시킵니까?,125
kbbank,5,이벤트도 많고 뭐라도 챙겨주는 활성화 프로모션도 만족이요,0,이벤트도 많고 뭐라도 챙겨주는 활성화 프로모션도 만족이요,31
kbbank,5,그냥 좋음. 사용하기 편함,0,그냥 좋음. 사용하기 편함,14
kbbank,5,사용이정확하서싶게할수 있네요,0,사용이정확하서싶게할수 있네요,15
kakaopay,1,제가 노안 때문에 잘 안보여서 페이 증권을 피씨에서 보려고 하니 페이 증권은 피씨 웹 버전도 없는거 같은데.... 녹스 앱에서 실행을 하려고 해도 되질 않네요.... 오직 스마트 폰에서만 되는건가요 ? 아님 피씨에서도 페이 증권을 할수가 있나요... 사용법은 쉬워서 페이 증권을 이용을 합니다만... 피씨에서 못하면 안보여서 ... 증권사를 옮겨야 할것 같네요... 방법이 있다면 알려주세요,2,제가 노안 때문에 잘 안보여서 페이 증권을 피씨에서 보려고 하니 페이 증권은 피씨 웹 버전도 없는거 같은데.. 녹스 앱에서 실행을 하려고 해도 되질 않네요.. 오직 스마트 폰에서만 되는건가요 ? 아님 피씨에서도 페이 증권을 할수가 있나요.. 사용법은 쉬워서 페이 증권을 이용을 합니다만.. 피씨에서 못하면 안보여서 .. 증권사를 옮겨야 할것 같네요.. 방법이 있다면 알려주세요,210
toss,1,확인절차도 같은거 계속 반복해야되고 막상 하면 오류발생 오류발생만 반복 하는건 많은데 할줄아는건 없는 어플,2,확인절차도 같은거 계속 반복해야되고 막상 하면 오류발생 오류발생만 반복 하는건 많은데 할줄아는건 없는 어플,59
kakaopay,1,쓰레기폐급 토스보고 배워라,2,쓰레기폐급 토스보고 배워라,14
kbbank,2,이번에도 매일걷기 업데이트하면서 걸음 수 측정이 안되네요.. 삼성헬스 어플 연동해서 권헌허용해도안돼고....ㅠ,2,이번에도 매일걷기 업데이트하면서 걸음 수 측정이 안되네요.. 삼성헬스 어플 연동해서 권헌허용해도안돼고..ㅠ,59
toss,1,"수많은 앱을 사용하고 있습니다만, 리뷰 처음 쓴 세금 환금액 아무리 떠나 신청하면서 수수료처에 결제했는데, 환불 실패라고 안내 메시지를 돌려줄 수 있다고 말하지 않고 가능성이 있거나 실패할 수 있다고 했는지, 왜 실패했는지 확인할 수 없고, 연락을 취소한 같은 회사가 아니라고 말해, 국가는 이런 것을 허가해 국민의 등을 빼내 완전 사기사이다",2,"수많은 앱을 사용하고 있습니다만, 리뷰 처음 쓴 세금 환금액 아무리 떠나 신청하면서 수수료처에 결제했는데, 환불 실패라고 안내 메시지를 돌려줄 수 있다고 말하지 않고 가능성이 있거나 실패할 수 있다고 했는지, 왜 실패했는지 확인할 수 없고, 연락을 취소한 같은 회사가 아니라고 말해, 국가는 이런 것을 허가해 국민의 등을 빼내 완전 사기사이다",191
toss,1,모든 알림을 다 껐는데 예상 환급액 알림이 계속 표시됩니다.,2,모든 알림을 다 껐는데 예상 환급액 알림이 계속 표시됩니다.,33
toss,1,별로입니다,1,별로입니다,5
kakaopay,1,접속 왜안되는거에여? 계속 노란화면에 버퍼링만 뜨고 접속 안되여,2,접속 왜안되는거에여? 계속 노란화면에 버퍼링만 뜨고 접속 안되여,35
kakaopay,1,그들은 광고를 많이 합니다. 짜증난다. 중국 기업 테무(Temu)로부터 자금 압박도 받은 것으로 보인다.,2,그들은 광고를 많이 합니다. 짜증난다. 중국 기업 테무(Temu)로부터 자금 압박도 받은 것으로 보인다.,58
kbbank,5,좋습니다,0,좋습니다,4
toss,1,"광고 도배에 앱 내 팝업 도배, 페이스페이 강요 ㅋ 불만 사항 적으면 답변이 죄다 AI답변인가 무슨 말인지 모르겠어요 고객센터 연락하세요 ㅋㅋㅋ 다른 앱 찾아봐야겠다",2,"광고 도배에 앱 내 팝업 도배, 페이스페이 강요 ㅋ 불만 사항 적으면 답변이 죄다 AI답변인가 무슨 말인지 모르겠어요 고객센터 연락하세요 ㅋㅋㅋ 다른 앱 찾아봐야겠다",92
kbbank,5,주요은행 앱 중 최고!,0,주요은행 앱 중 최고!,12
kbbank,5,쉽고 편리,0,쉽고 편리,5
kbbank,1,별한개도 아깝습니다 인증할려고하면 나가지고 인증을 도대체 몇번 해야됩니까???인증만 1시간하고 나갑니다,2,별한개도 아깝습니다 인증할려고하면 나가지고 인증을 도대체 몇번 해야됩니까??인증만 1시간하고 나갑니다,56
toss,5,편리하고 좋은데 우리 학교급식 알림이 9시 반에 떠오르고 불편합니다. 그 당시 학생들은 학교에서 알림을 볼 수 없었습니다.,1,편리하고 좋은데 우리 학교급식 알림이 9시 반에 떠오르고 불편합니다. 그 당시 학생들은 학교에서 알림을 볼 수 없었습니다.,68
kbbank,5,간편해요.,0,간편해요.,5
toss,1,성인의 날? 당첨? 당신은 삭제,2,성인의 날? 당첨? 당신은 삭제,17
kakaopay,5,간편하고 편리합니다,0,간편하고 편리합니다,10
kbbank,1,아이폰17프로 맥스로 신분증 촬영 할때 촬영화면이 90도로 꺾여서 나오네요.. 신분증 돌려가며 어거지로 맞춰도 촬영이 안되고 다른 은행앱은 촬영화면도 안돌아가고 잘 되거든요 확인좀 해주세요,2,아이폰17프로 맥스로 신분증 촬영 할때 촬영화면이 90도로 꺾여서 나오네요.. 신분증 돌려가며 어거지로 맞춰도 촬영이 안되고 다른 은행앱은 촬영화면도 안돌아가고 잘 되거든요 확인좀 해주세요,105
kakaopay,1,카카오페이클릭하면 출석체크가안되는데 어제까지되었는데 오늘왜안되는지? 업데이트도했는데? 이해안됨,2,카카오페이클릭하면 출석체크가안되는데 어제까지되었는데 오늘왜안되는지? 업데이트도했는데? 이해안됨,52
toss,5,내가모르던것들을알려주셔서감사감사합니다,0,내가모르던것들을알려주셔서감사감사합니다,20
toss,5,"빠른 답변 감사드립니다. 한동안은 2~3일에 한 번씩 로딩이 안되고 검은 화면만 나오거나, 화면은 떴는데 로딩바가 움직이지 않고 통과되지 않는 광고가 뜨는 경우가 있어서 추천해주신 해결방법을 적용한 후에 다시 나올지는 모르겠습니다. 이 버그 외에도 30초 광고 시청 후 선물상자를 받았음에도 광고 전체 시청 후 생성된 닫기 버튼을 클릭하면 보상을 받을 수 없고, 광고 시청을 요청하는 버튼이 다시 나타나서 광고를 시청하더라도 보상을 받을 수 없는 버그도 있었습니다. 3~4번을 시도해도 아무런 변화가 없었습니다. 당분간은 계속 사용하며 지켜봐야겠습니다.",1,"빠른 답변 감사드립니다. 한동안은 2~3일에 한 번씩 로딩이 안되고 검은 화면만 나오거나, 화면은 떴는데 로딩바가 움직이지 않고 통과되지 않는 광고가 뜨는 경우가 있어서 추천해주신 해결방법을 적용한 후에 다시 나올지는 모르겠습니다. 이 버그 외에도 30초 광고 시청 후 선물상자를 받았음에도 광고 전체 시청 후 생성된 닫기 버튼을 클릭하면 보상을 받을 수 없고, 광고 시청을 요청하는 버튼이 다시 나타나서 광고를 시청하더라도 보상을 받을 수 없는 버그도 있었습니다. 3~4번을 시도해도 아무런 변화가 없었습니다. 당분간은 계속 사용하며 지켜봐야겠습니다.",309
toss,1,온갖다크패턴다쓰면서 오류는개간략하게알려주넌,2,온갖다크패턴다쓰면서 오류는개간략하게알려주넌,23
kbbank,5,베리굿입니다,0,베리굿입니다,6
toss,3,쇼핑. 증권 탭에서 터치하지 마십시오. 캐시도 지워졌지만 해결되지 않았습니다.,1,쇼핑. 증권 탭에서 터치하지 마십시오. 캐시도 지워졌지만 해결되지 않았습니다.,43
kakaopay,1,업데이트 이후로 계속 튕겨요... 아무것도 안뜹니다... 결제만 들어가고... 이것 때문에 매일 폰을 껐다가 켜야 카카오페이를 접속할 수 있습니다. 너무 화나고 짜증나서 삭제해야할지 고민되네요...,2,업데이트 이후로 계속 튕겨요... 아무것도 안뜹니다... 결제만 들어가고... 이것 때문에 매일 폰을 껐다가 켜야 카카오페이를 접속할 수 있습니다. 너무 화나고 짜증나서 삭제해야할지 고민되네요...,110
kakaopay,1,주식 화면 개선이 맞음? 개불편해졌네 진짜 딴데 쓰던지 해야지 뭔 편했던 기능은 다빠지고 ㅋㅋㅋㅋㅋㅋㅋ 이거 누가 바꾼건지 그 사람 덕분에 카카오페이 증권 많이 떠나겄네,2,주식 화면 개선이 맞음? 개불편해졌네 진짜 딴데 쓰던지 해야지 뭔 편했던 기능은 다빠지고 ㅋㅋㅋㅋㅋㅋㅋ 이거 누가 바꾼건지 그 사람 덕분에 카카오페이 증권 많이 떠나겄네,94
kakaopay,1,주식 개선이 맞습니까? 개가 불편해졌습니다.,2,주식 개선이 맞습니까? 개가 불편해졌습니다.,24
kbbank,5,빠른처리 감사합니다,0,빠른처리 감사합니다,10
kakaopay,4,"현재 갤럭시 최신모델들(s26시리즈)에서 간혈적 연결안됨이 지속되고 있습니다. 통신사 모델은 모르겠는데, 자급제 모델들에서는 확실하게 일어납니다. 버그 같은데 빠른 픽스 부탁드립니다.",1,"현재 갤럭시 최신모델들 s26시리즈 에서 간혈적 연결안됨이 지속되고 있습니다. 통신사 모델은 모르겠는데, 자급제 모델들에서는 확실하게 일어납니다. 버그 같은데 빠른 픽스 부탁드립니다.",102
toss,1,고양이키우기 광고봐서 얻는 것들 다 에러납니다 요즘 계속 그러네요,2,고양이키우기 광고봐서 얻는 것들 다 에러납니다 요즘 계속 그러네요,36
toss,1,옛날에는 뭐 많이 주고 이벤트도 많았는데 요즘은 덜하고 주식도 무슨 빌려주기 이상한 거나 만들고 아주 정떨어지는데,2,옛날에는 뭐 많이 주고 이벤트도 많았는데 요즘은 덜하고 주식도 무슨 빌려주기 이상한 거나 만들고 아주 정떨어지는데,63
toss,1,모든 이벤트가 페이스페이 설정 유도임 왜 이렇게 내 얼굴정보를 못 뜯어내서 난리인지;; 토스 이벤트는 이제 페이스페이 아니면 볼 것도 없네요,2,모든 이벤트가 페이스페이 설정 유도임 왜 이렇게 내 얼굴정보를 못 뜯어내서 난리인지 토스 이벤트는 이제 페이스페이 아니면 볼 것도 없네요,76
toss,2,남들 다 쓸땐 안쓰다가 오늘 처음 써봤는데 신한카드 앱보다 사용하기 어렵고 현대카드 앱이랑 비교도 안되네요. 왜 이것을 사용하고 있습니까?,2,남들 다 쓸땐 안쓰다가 오늘 처음 써봤는데 신한카드 앱보다 사용하기 어렵고 현대카드 앱이랑 비교도 안되네요. 왜 이것을 사용하고 있습니까?,77
kbbank,2,신분증과 주민등록증이 인식되지 않아 76번이나 재촬영을 하다 지쳐서 신한은랑으로 옮겼습니다.,2,신분증과 주민등록증이 인식되지 않아 76번이나 재촬영을 하다 지쳐서 신한은랑으로 옮겼습니다.,51
toss,4,조아요,0,조아요,3
toss,5,너무너무 나에게 딱 맞는 앱입니다!😍😍😍,0,너무너무 나에게 딱 맞는 앱입니다!,19
toss,1,하나 뭐 나오면 지겹도록 봐야함 페이스 결제 가입하세요! 페이스 결제 가입하세요! 페이스 결제 가입하세요! 국세 환급금 신청하세요! 국세 환급금 신청하세요! 국세 환급금 신청하세요! 토스뱅크 개설시 5천원! 토스뱅크 개설시 5천원! 토스뱅크 개설시 5천원!,2,하나 뭐 나오면 지겹도록 봐야함 페이스 결제 가입하세요! 페이스 결제 가입하세요! 페이스 결제 가입하세요! 국세 환급금 신청하세요! 국세 환급금 신청하세요! 국세 환급금 신청하세요! 토스뱅크 개설시 5천원! 토스뱅크 개설시 5천원! 토스뱅크 개설시 5천원!,143
kakaopay,5,갤럭시 s8 지원좀 해주세요,1,갤럭시 s8 지원좀 해주세요,15
toss,2,앱 안정화 좀 하세요 갈수록 쓸데없는 기능만 생겨서 무거워지기만 하고 최적화를 안하네 여기는,2,앱 안정화 좀 하세요 갈수록 쓸데없는 기능만 생겨서 무거워지기만 하고 최적화를 안하네 여기는,51
kakaopay,2,도대체 주식 주문창에 체결강도랑 호가 비율 왜없엔거임? 갈아타야하나 제정신아닌듯,2,도대체 주식 주문창에 체결강도랑 호가 비율 왜없엔거임? 갈아타야하나 제정신아닌듯,44
toss,2,페이스 안쓸껀데 왜계속 띄움? 정보수집함?,2,페이스 안쓸껀데 왜계속 띄움? 정보수집함?,23
toss,5,해외주식 배당 빨리빨리좀 주셈 왜 점점 느려지는거예요???,1,해외주식 배당 빨리빨리좀 주셈 왜 점점 느려지는거예요??,31
toss,2,왜 자꾸 로그아웃이 지 맘데로 되는지.. 앱테크는 장난 수준.. 이런거는 안하니만 못합니다,2,왜 자꾸 로그아웃이 지 맘데로 되는지.. 앱테크는 장난 수준.. 이런거는 안하니만 못합니다,50
kbbank,5,모바일 이체한도가 높아서 좋아요,0,모바일 이체한도가 높아서 좋아요,17
toss,5,"토스 앱, 너무 만족스러워요! 게다가 최근에는 걸을때마다 포인트가 쌓이는 기능이 추가되었는데 너무 좋습니다! 다만, 포인트를 사용하는 방법을 잘 몰라서 알려주시면 감사하겠습니다!",0,"토스 앱, 너무 만족스러워요! 게다가 최근에는 걸을때마다 포인트가 쌓이는 기능이 추가되었는데 너무 좋습니다! 다만, 포인트를 사용하는 방법을 잘 몰라서 알려주시면 감사하겠습니다!",99
toss,1,첫 화면이 이개 뭐지? 뭔가 많이 어색하고 불편하고~ 또 불편하네??? 토스가 생긴지 꽤 됐을텐데.... 참 답답한것같음,2,첫 화면이 이개 뭐지? 뭔가 많이 어색하고 불편하고~ 또 불편하네?? 토스가 생긴지 꽤 됐을텐데.. 참 답답한것같음,64
kbbank,1,데이커가 꼬였는지 로그인 3회 오류나서 암호 재설정해도 3회미만이라고 못바꾸고 상담하면 지점에 가야한다는데 왜 이따구로 만들죠?,2,데이커가 꼬였는지 로그인 3회 오류나서 암호 재설정해도 3회미만이라고 못바꾸고 상담하면 지점에 가야한다는데 왜 이따구로 만들죠?,71
kbbank,5,편의해요👍잘만드신거같아요,0,편의해요 잘만드신거같아요,13
toss,1,상담원 연결 72시간 ㅋㅋ,2,상담원 연결 72시간 ㅋㅋ,14
toss,2,"남들 다 이거 쓸때 안쓰다가 오늘 처음 써봤는데, 신한카드 앱 보다 더 써먹기 힘들고 현대카드 앱이랑 비벼볼만한 수준인데. 이걸 왜 쓰고 있는 건가요?",2,"남들 다 이거 쓸때 안쓰다가 오늘 처음 써봤는데, 신한카드 앱 보다 더 써먹기 힘들고 현대카드 앱이랑 비벼볼만한 수준인데. 이걸 왜 쓰고 있는 건가요?",84
kakaopay,1,내자산연결하기 버튼누르고 완료되도 계속안되요 인증완료만 몇번째인지..무슨오류인가요,1,내자산연결하기 버튼누르고 완료되도 계속안되요 인증완료만 몇번째인지..무슨오류인가요,45
toss,1,아니 라방 시간마다 3분도 안되서 다 포인트혜택 마감이면 하라는건지 말라는건지 3분도 안되서 이러는건 너무 하지 않나요?방송 10개 넘어가면 광클해도 다 보기 빡세요 직접 해보세오 되나.진짜 점점 짜치네,2,아니 라방 시간마다 3분도 안되서 다 포인트혜택 마감이면 하라는건지 말라는건지 3분도 안되서 이러는건 너무 하지 않나요?방송 10개 넘어가면 광클해도 다 보기 빡세요 직접 해보세오 되나.진짜 점점 짜치네,113
toss,1,"요즘들어 오류가 많아짐. 이젠 복권도 결과가 안 나와서 나갔다가 다시 긁어보는데, 광고가 또 나옴. 일부러 광고 많이 보게 하려고 오류나게 만든 거 아닌가 싶을 정도로 광고는 오류 없고 포인트 주는 창만 오류남 ㅋㅋㅋ",2,"요즘들어 오류가 많아짐. 이젠 복권도 결과가 안 나와서 나갔다가 다시 긁어보는데, 광고가 또 나옴. 일부러 광고 많이 보게 하려고 오류나게 만든 거 아닌가 싶을 정도로 광고는 오류 없고 포인트 주는 창만 오류남 ㅋㅋㅋ",121
kbbank,5,좋아,0,좋아,2
